STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,YEAR,MONTH,DATE
T245383131632416,MM,201801,60040,동부2권,50005,20년 초과,10001,지수,107.403402480296,지수,경기>동부2권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60005,5대광역시,50005,20년 초과,10001,지수,102.706635983901,지수,5대광역시,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60015,동남권,50005,20년 초과,10001,지수,65.9821108822132,지수,서울>강남지역>동남권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60006,9개도,50005,20년 초과,10001,지수,94.2648043703905,지수,9개도,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60041,경의권,50005,20년 초과,10001,지수,93.2354129727322,지수,경기>경의권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60007,8개도,50005,20년 초과,10001,지수,107.703235630587,지수,8개도,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60042,경원권,50005,20년 초과,10001,지수,97.605413236451,지수,경기>경원권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60008,서울,50005,20년 초과,10001,지수,79.7748834884949,지수,서울,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60035,경기,50005,20년 초과,10001,지수,79.6254430627243,지수,경기,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60017,인천,50005,20년 초과,10001,지수,90.7687222334683,지수,인천,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60018,부산,50005,20년 초과,10001,지수,105.13064083234,지수,부산,20년 초과,지수,2018년 1월,2018,1,2018-01-01
